ReporterName,PartnerName,1988 in 1000 USD ,1989 in 1000 USD ,1990 in 1000 USD ,1991 in 1000 USD ,1992 in 1000 USD ,1993 in 1000 USD ,1994 in 1000 USD ,1995 in 1000 USD ,1996 in 1000 USD ,1997 in 1000 USD ,1998 in 1000 USD ,1999 in 1000 USD ,2000 in 1000 USD ,2001 in 1000 USD ,2002 in 1000 USD ,2003 in 1000 USD ,2004 in 1000 USD ,2005 in 1000 USD ,2006 in 1000 USD ,2007 in 1000 USD ,2008 in 1000 USD ,2009 in 1000 USD ,2010 in 1000 USD ,2011 in 1000 USD ,2012 in 1000 USD ,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD ,2017 in 1000 USD ,2018 in 1000 USD 
Estonia,Latvia,0,0,0,0,0,0,0,0,0,19.018,1.053,0,311.827,0,0,14.565,0,1.616,0,11.616,703.974,2145.722,3230.308,2028.955,4391.427,4651.41,5731.646,2102.268,1556.036,2213.504,1931.971
Estonia,Latvia,0,0,0,0,0,0,0,7.652,0,0,39.416,222.921,84.679,1783.947,1860.01,2035.871,1373.312,699.764,80.803,34.515,2249.706,2762.832,2432.93,514.332,2535.413,5296.457,698.236,2799.344,1363.415,5369.611,1490.285
Estonia,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5697.635,4363.019,5186.984,0
Estonia,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029.007,3045.111,0,5105.47,4086.526,3997.313,712.292,0,1609.857,4400.897,9785.801,1796.61,30909.23,1243.263
Estonia,Netherlands,0,0,0,0,0,0,0,0,1.318,0,0,0,0,0,0,3.123,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0
Estonia,Norway,0,0,0,0,0,0,0,0,0,0,0,776.866,224.859,0,210.979,693.859,0,0,0,0,0,0,0,0,9429.932,7871.753,4995.874,2771.77,0,0,92.896
Estonia,Norway,0,0,0,0,0,0,0,0,0.765,1.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.798,0,0,0,144.94,0,0,1553.142,98.047,1417.92,0
Estonia,Poland,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0,4.846,6.124,0,0,4.862,0,0,20.831,27.127
Estonia,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.968,562.84,0,0,0,0,1111.897,0,0,1218.406,0
Estonia,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,122.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Russian Federation,0,0,0,0,0,0,0,131.261,293.676,307.712,1861.09,115.119,7.92,0,264.168,1137.68,0,0,0,0,0,0,25.845,0,0,0,0.156,241.896,0,0,537.365
Estonia,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917.655,13548.365,0
Estonia,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.461,7.469,0,0,454.766,1014.591,3489.139,1011.216,1687.314,1625.745,1916.522,5897.633,1842.038,3363.688,709.933,0,5334.935
Estonia,Sweden,0,0,0,0,0,0,0,11.1,9.05,3.447,1.363,4.709,805.605,976.994,7.762,9.254,174.998,2.926,3.111,0,1.52,3.005,0,1.465,0,0,0,2.417,1.436,0,37.291
Estonia,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0
Estonia,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3166.555,0,0,0
Estonia,Ukraine,0,0,0,0,0,0,0,0,0,0,40.968,0,0,304.575,0,151.195,642.878,0,0,52.681,0,0,0,0,0,0,0,0,0,0,0
Estonia,Ukraine,0,0,0,0,0,0,0,0,226.774,53.018,258.336,348.257,62.556,293.868,5081.153,1050.463,0,0,0,0,449.392,0,0,0,0,0,0,0,0,0,0
Estonia,Unspecified,0,0,0,0,0,0,0,0,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Unspecified,0,0,0,0,0,0,0,0.055,0,0,0,0.427,5.202,178.051,3.697,3.404,0,0,0,0,1534.297,0,0,1621.697,0,747.06,0,0,0,0,0
Estonia,United States,0,0,0,0,0,0,0,0,0,30.884,0,4.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.104,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0
Ethiopia(excludes Eritrea),United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.796,0,0,0
Ethiopia(excludes Eritrea),Argentina,0,0,0,0,0,0,0,0,0,0,4760.75,0,0,0,0,0,0,0,0,0,0,0,0,0,62413.761,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Australia,0,0,0,0,0,0,0,0,0,0,4770.152,6467.751,0,0,0,2100.788,5019.565,0,2122.356,0,0,3175.752,730.58,1554.861,505.311,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,3831.686,0,0,0,0,0,0,0,0,0,0,48.419,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87229.925,43505.885,48633.471,13534.955,0,0,0,48109.745,0,0,0
Ethiopia(excludes Eritrea),Belgium-Luxembourg,0,0,0,0,0,0,0,428.439,0,0,21.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14004.115,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Brazil,0,0,0,0,0,0,0,0,0,0,0,2.443,0,0,0,0,0,0,0,0,0,0,0,5758.134,25791.787,0,0,48.615,0,0,0
Ethiopia(excludes Eritrea),Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.713,0,0,0,0,0.061,0,0,0,0,0
Ethiopia(excludes Eritrea),Canada,0,0,0,0,0,0,0,0,0,0,3481.344,388.175,1249.777,4612.783,1130.049,1703.945,3209.504,13010.582,2185.224,194.304,13837.459,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),China,0,0,0,0,0,0,0,0,0,0,0,2.446,0,0,0,0,0,179.883,0,0,0.546,58.796,0,0,0.833,3.063,0,0,0,0,0
Ethiopia(excludes Eritrea),Germany,0,0,0,0,0,0,0,0,0,0,1975.723,2952.709,0,1023.201,0,0,1749.277,0,0,0,20791.94,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,2.065,12.366,12.744,2.093,4.395,0,0.206,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Djibouti,0,0,0,0,0,0,0,0,0,0,11.424,2.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Denmark,0,0,0,0,0,0,0,0,0,0,0,350.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),"Egypt, Arab Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0
Ethiopia(excludes Eritrea),France,0,0,0,0,0,0,0,0,0,0,1723.509,10375.313,3513.207,3240.763,0,9518.72,2108.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),United Kingdom,0,0,0,0,0,0,0,0,0,0,0,7230.767,0,2638.692,0,6043.317,18.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Greece,0,0,0,0,0,0,0,0,0,0,0,431.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),India,0,0,0,0,0,0,0,0,0,0,1660.512,0,0,0,0,8255.402,0,0,0,0,0,0,40.592,9.519,15454.082,141251.365,17367.401,0,0,0,0
Ethiopia(excludes Eritrea),Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,1.149,0.5,1.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.654,0,0,0,0,29.948,0,0,0
Ethiopia(excludes Eritrea),Italy,0,0,0,0,0,0,0,0,0,1760.427,3314.301,5444.216,439.32,10863.284,25860.828,68095.232,5044.112,1879.542,11674.416,10692.532,27605.472,56397.431,28156.729,11496.761,11382.088,14050.968,0,0,0,0,0
Ethiopia(excludes Eritrea),Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759.012,0,0,0.748,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770.973,4704.531,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.135,0,0,0,0
Ethiopia(excludes Eritrea),"Korea, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11540.33,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.286,0,0,0,0.5,0.01,0.006,0.044,0.046,0,0,0
Ethiopia(excludes Eritrea),Niger,0,0,0,0,0,0,0,0,0,0,469.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0
Ethiopia(excludes Eritrea),Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.948,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.88,0,0,0,0,0,0,0,0,7.008,0,0,0,0
Ethiopia(excludes Eritrea),Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14172.007,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79508.38,43120.945,15839.714,0,0,0,30378.584,7451.011,0,0,0
Ethiopia(excludes Eritrea),Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.363,0,5069.822,9200.402,97436.002,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.268,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Saudi Arabia,0,0,0,0,0,0,0,90.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Fm Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.816,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Somalia,0,0,0,0,0,0,0,0,0,0,0,24.092,1.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Sweden,0,0,0,0,0,0,0,0,0,0,430.312,0,0,0,0,0,0,0,0,3688.772,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Thailand,0,0,0,0,0,0,0,0,0,0,11.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0.201,0,0,0
Ethiopia(excludes Eritrea),Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3419.374,0,27329.043,25551.519,23238.746,0,0,0,24844.68,472.913,0,0,0
Ethiopia(excludes Eritrea),Unspecified,0,0,0,0,0,0,0,12.514,0,0,0.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.9,0,0,0,0,0
Ethiopia(excludes Eritrea),United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494,0,0,0,0,0,0,0,0,0,0,2.731,0,0,0
Ethiopia(excludes Eritrea),United States,0,0,0,0,0,0,0,4114.3,0,0,15925.395,30003.124,4436.503,21355.056,25789.703,92826.409,102227.048,170322.656,22002.119,37459.128,77170.088,43405.651,114346.363,80019.682,58032.974,55287.478,79127.764,90807.824,0,0,0
Ethiopia(excludes Eritrea),Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719.645,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,1375.622,0,0,0,0,0,0,0,0,0,0,1.747,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Australia,0,0,0,0,0,0,0,0,0,0,0,1.954,0,2392.076,2222.042,0,2583.372,0,0,0,0,355.341,1419.467,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,3950.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Bulgaria,0,0,0,0,0,0,0,0,0,0,7.756,0,0,967.806,0,0,0,0,0,0,5529.413,0,0,0,0,11324.727,0,27582.149,0,0,0
Ethiopia(excludes Eritrea),Belgium-Luxembourg,0,0,0,0,0,0,0,0,0,0,2719.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Canada,0,0,0,0,0,0,0,1398.411,0,0,7.354,8.218,119.419,4659.357,504.745,4916.871,635.914,0,0,0,11638.712,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Switzerland,0,0,0,0,0,0,0,996.742,0,0,0,0,0,1015.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712,0,0,23289.145,2.355,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.6,0,0,0,0,0
Ethiopia(excludes Eritrea),Germany,0,0,0,0,0,0,0,2353.064,0,0,1385.428,772.738,0,0,0,3931.067,0,0,0,0,0,0,0,902.231,0,0,0,44316.272,0,0,0
Ethiopia(excludes Eritrea),Djibouti,0,0,0,0,0,0,0,0,0,0,0,8.286,0.469,0,0,0.927,0,24.912,0,0,0,0,0,0,0,1451.788,1684.324,673.397,0,0,0
Ethiopia(excludes Eritrea),Djibouti,0,0,0,0,0,0,0,3.222,0,0,173.535,0,0,411.47,0,4495.443,3970.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,6582.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Ecuador,0,0,0,0,0,0,0,0,0,0,0,407.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),"Egypt, Arab Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.708,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Eritrea,0,0,0,0,0,0,0,12.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),France,0,0,0,0,0,0,0,12021.371,0,0,497.671,2022.424,1928.755,14194.528,914.051,21874.303,79.739,0,0,0,0,0,0,0,0,0,0,12826.317,0,0,0
Ethiopia(excludes Eritrea),Gabon,0,0,0,0,0,0,0,0,0,0,11.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),United Kingdom,0,0,0,0,0,0,0,11793.641,0,0,157.264,0,18.938,0,0,7147.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Greece,0,0,0,0,0,0,0,1793.125,0,0,0,0,0,0,0,835.087,828.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0.079,0,1.537,39576.098,182614.26,40905.138,9.539,0,0,0
Ethiopia(excludes Eritrea),Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.339,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Israel,0,0,0,0,0,0,0,0,0,0,13.527,0,0.253,0.508,1.265,1.965,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Italy,0,0,0,0,0,0,0,3710.032,0,0,0,0,0,1871.321,758.692,8310.873,959.938,0.24,23653.546,25969.08,47532.658,38694.933,5566.051,7191.795,36806.156,0.848,7167.442,8.182,0,0,0
Ethiopia(excludes Eritrea),Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Japan,0,0,0,0,0,0,0,11352.09,0,0,0,0,0,0,0.035,454.379,0,0,0,0,0.175,0,0,542.796,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Kenya,0,0,0,0,0,0,0,0,0,0,2.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0
Ethiopia(excludes Eritrea),"Korea, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Netherlands,0,0,0,0,0,0,0,2847.347,0,0,0,0,0,4168.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4882.464,10058.179,0,0,0,3152.303,60028.214,11784.844,0,0,0
Ethiopia(excludes Eritrea),Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.927,0,0,0,0,1386.189,0,0,212.602,98784.549,30199.972,0,11586.045,73501.506,0,0,0
Ethiopia(excludes Eritrea),Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,0,0.028,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Fm Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.808,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Fm Sudan,0,0,0,0,0,0,0,4.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Somalia,0,0,0,0,0,0,0,5.13,0,0,0,1.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36248.634,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7040.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Thailand,0,0,0,0,0,0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Turkey,0,0,0,0,0,0,0,0,0,0,0,1841.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.725,7423.26,0,9653.983,79250.231,67563.797,107705.309,0,0,0
Ethiopia(excludes Eritrea),Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),Unspecified,0,0,0,0,0,0,0,242.626,0,0,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6435.165,0,0,0,0,0
Ethiopia(excludes Eritrea),Uruguay,0,0,0,0,0,0,0,0,0,0,2269.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia(excludes Eritrea),United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449,0,0,0.344,0.105,0,0,0,0,0
Ethiopia(excludes Eritrea),United States,0,0,0,0,0,0,0,40900.964,0,0,1846.954,4680.371,4995.661,48603.843,48558.186,114847.877,47765.514,37333.508,16009.375,47999.834,57431.85,50446.571,37929.769,47933.862,29094.987,32087.653,66.9,8408.32,0,0,0
Finland,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0.071,0.05,0.018,0.036,0.053,0.031,0.095,0.055,0.034,0
Finland,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.943,0,0,0,0,0,0
Finland,Belgium-Luxembourg,0,0,0,0,0,0,0,2276.39,0,0,354.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Canada,754.965,1556.382,0,0,543.88,0,2374.103,982.275,6978.352,6157.584,0,1926.938,911.171,0,1153.391,817.439,567.206,505.616,1240.666,875.599,3109.77,816.288,1301.091,35.906,1914.202,1984.286,1389.638,1461.649,0,0,0
Finland,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
Finland,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.008,0,0,0,0,0,0,0,0,0,0,0
Finland,China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0
Finland,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.815,0,0,1.112,0,0
Finland,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.01,0.01,0,0,0.011,0.011,0,0,0,0,0,0,0
Finland,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.652,0,0,0,5.342,8.788,0,3.259,0,61.888,0,0.919,0,5.676,0
Finland,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,352.96,0.975,0,0.639,0,0,0,0,0,0,0,0,4.814,5.622,0,0,0,0,0
Finland,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.045,0.075,0.012,0.041,0.04,0.024,0.052,0.147,0.302,0.414,0.74,0.555,0.624,0.493,0.961,0
Finland,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.084,0,0,0,0,0,0,0,0
Finland,Estonia,0,0,0,0,0,0,0,0,6.167,0,2.361,0,0,0,0,0,0,0,0.031,0,0,0,0,19.3,4.695,9.886,6.267,0,0,0.011,0
Finland,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.897,0,4.164,0,132.344,0,0
Finland,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.099,0.033,0,0,0.001,0.109,0.037,0.017,0.028,0.002,0
Finland,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,465.773,1248.662,1639.371,1569.53,0,0,1307.186,13.395,0,0
Finland,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,United Kingdom,0,0,0,0,0,0,0,0.531,0,0,0,1.293,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,67.567,0,0,0
Finland,"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
Finland,Hungary,6.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.842,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.35,0,0,0
Finland,Italy,0,0.557,0.992,0,0,0,0,0,0,0,4.601,11.227,597.225,0,0,0,0.45,0,1.676,5.548,98.614,6.544,5.709,36.074,38.134,73.299,37.87,74.186,85.13,106.341,0
Finland,Kazakhstan,0,0,0,0,0,0,0,0,0,0,1441.115,0,0,0,0,214.154,493.513,781.503,0,1522.984,1396.626,1127.645,1608.761,0,383.764,0,130.637,636.672,747.168,1890.383,0
Finland,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.037,0,0,0,0,0,0
